invoice_id,customer_id,invoice_date,due_date,amount_usd,payment_terms_days,status
HIST-004483,CUS-0027,2025-07-05,2025-08-19,124520.96,45,paid
HIST-004484,CUS-0019,2025-09-17,2025-10-17,22822.87,30,paid
HIST-004485,CUS-0006,2026-05-13,2026-06-12,83925.99,30,paid
HIST-004486,CUS-0060,2026-02-24,2026-04-25,57590.51,60,paid
HIST-004487,CUS-0112,2026-02-16,2026-03-18,123624.6,30,paid
HIST-004488,CUS-0117,2025-05-12,2025-07-11,81475.95,60,paid
HIST-004489,CUS-0064,2025-12-05,2026-01-04,36837.25,30,paid
HIST-004490,CUS-0022,2025-10-13,2025-11-12,32299.96,30,paid
HIST-004491,CUS-0022,2025-08-14,2025-09-28,20305.19,45,paid
HIST-004492,CUS-0129,2025-04-02,2025-05-02,17779.35,30,paid
HIST-004493,CUS-0010,2026-05-13,2026-06-27,19395.68,45,paid
HIST-004494,CUS-0011,2025-04-15,2025-05-15,42996.69,30,paid
HIST-004495,CUS-0157,2025-09-01,2025-10-01,59475.89,30,paid
HIST-004496,CUS-0023,2025-10-20,2025-12-04,64395.83,45,paid
HIST-004497,CUS-0064,2026-04-03,2026-05-03,103438.68,30,paid
HIST-004498,CUS-0006,2025-07-19,2025-09-02,12859.22,45,paid
HIST-004499,CUS-0122,2026-03-02,2026-04-01,63037.36,30,paid
HIST-004500,CUS-0131,2025-06-26,2025-07-26,47944.62,30,paid
HIST-004501,CUS-0085,2026-05-22,2026-07-06,207207.5,45,paid
HIST-004502,CUS-0086,2025-07-23,2025-08-22,34400.33,30,paid
HIST-004503,CUS-0124,2025-09-28,2025-10-28,33963.87,30,paid
HIST-004504,CUS-0134,2025-05-16,2025-06-15,44505.54,30,paid
HIST-004505,CUS-0152,2025-04-12,2025-05-12,31500.71,30,paid
HIST-004506,CUS-0106,2026-05-21,2026-07-05,53408.33,45,paid
HIST-004507,CUS-0100,2025-10-07,2025-11-21,95884.64,45,paid
HIST-004508,CUS-0132,2025-07-09,2025-08-08,52319.77,30,paid
HIST-004509,CUS-0097,2025-08-19,2025-09-18,76108.37,30,paid
HIST-004510,CUS-0062,2026-03-29,2026-05-28,12782.06,60,paid
HIST-004511,CUS-0159,2025-08-11,2025-09-25,21261.9,45,paid
HIST-004512,CUS-0047,2026-04-21,2026-05-06,61492.97,15,paid
HIST-004513,CUS-0077,2026-01-14,2026-02-28,9944.15,45,paid
HIST-004514,CUS-0033,2026-01-03,2026-02-02,6735.75,30,paid
HIST-004515,CUS-0096,2025-05-05,2025-06-19,28347.66,45,paid
HIST-004516,CUS-0005,2026-03-21,2026-04-20,77288.69,30,paid
HIST-004517,CUS-0006,2026-04-28,2026-05-28,37598.03,30,paid
HIST-004518,CUS-0095,2025-04-13,2025-05-13,15589.02,30,paid
HIST-004519,CUS-0046,2025-04-07,2025-05-07,45485.14,30,paid
HIST-004520,CUS-0146,2025-10-03,2025-11-02,16401.58,30,paid
HIST-004521,CUS-0130,2026-05-02,2026-05-17,49896.29,15,paid
HIST-004522,CUS-0008,2026-02-09,2026-03-11,44984.71,30,paid
HIST-004523,CUS-0111,2026-03-17,2026-05-01,34970.63,45,paid
HIST-004524,CUS-0003,2025-04-08,2025-05-23,55421.5,45,paid
HIST-004525,CUS-0060,2026-02-08,2026-03-10,203236.94,30,paid
HIST-004526,CUS-0062,2026-05-15,2026-07-14,18220.7,60,paid
HIST-004527,CUS-0129,2025-04-08,2025-05-08,27298.31,30,paid
HIST-004528,CUS-0065,2025-04-23,2025-06-22,18034.94,60,paid
HIST-004529,CUS-0065,2025-06-02,2025-07-17,42677.04,45,paid
HIST-004530,CUS-0108,2025-10-27,2025-11-26,101645.49,30,paid
HIST-004531,CUS-0026,2026-04-16,2026-05-16,25880.58,30,paid
HIST-004532,CUS-0115,2025-12-04,2026-01-18,27934.49,45,paid
HIST-004533,CUS-0115,2025-09-28,2025-10-28,15465.55,30,paid
HIST-004534,CUS-0011,2025-04-16,2025-05-31,39124.17,45,paid
HIST-004535,CUS-0034,2026-03-27,2026-05-11,57863.48,45,paid
HIST-004536,CUS-0009,2025-06-11,2025-07-11,64334.11,30,paid
HIST-004537,CUS-0074,2026-04-14,2026-05-29,22374.57,45,paid
HIST-004538,CUS-0037,2025-04-30,2025-06-29,26443.54,60,paid
HIST-004539,CUS-0078,2026-03-19,2026-04-18,21338.55,30,paid
HIST-004540,CUS-0061,2026-01-25,2026-02-24,33207.51,30,paid
HIST-004541,CUS-0032,2025-09-02,2025-10-02,34740.29,30,paid
HIST-004542,CUS-0124,2025-12-27,2026-02-25,40721.42,60,paid
HIST-004543,CUS-0085,2025-09-12,2025-10-27,36840.8,45,paid
HIST-004544,CUS-0044,2025-06-29,2025-07-29,84615.71,30,paid
HIST-004545,CUS-0055,2026-05-15,2026-06-14,40866.96,30,paid
HIST-004546,CUS-0133,2025-10-17,2025-11-16,31290.22,30,paid
HIST-004547,CUS-0033,2026-02-11,2026-03-28,67901.6,45,paid
HIST-004548,CUS-0134,2025-09-12,2025-10-12,37240.52,30,paid
HIST-004549,CUS-0009,2025-04-19,2025-05-19,20018.8,30,paid
HIST-004550,CUS-0055,2025-07-13,2025-08-12,36382.9,30,paid
HIST-004551,CUS-0143,2025-09-21,2025-10-21,39657.33,30,paid
HIST-004552,CUS-0136,2026-05-07,2026-06-21,41246.94,45,paid
HIST-004553,CUS-0057,2025-04-09,2025-05-24,55577.14,45,paid
HIST-004554,CUS-0043,2025-10-09,2025-11-23,86571.63,45,paid
HIST-004555,CUS-0028,2025-07-12,2025-08-11,66965.2,30,paid
HIST-004556,CUS-0093,2025-06-10,2025-06-25,79140.11,15,paid
HIST-004557,CUS-0001,2025-08-27,2025-09-26,18629.52,30,paid
HIST-004558,CUS-0038,2025-04-02,2025-05-02,105579.8,30,paid
HIST-004559,CUS-0129,2026-01-26,2026-02-25,14524.82,30,paid
HIST-004560,CUS-0033,2025-12-19,2026-01-18,97108.03,30,paid
HIST-004561,CUS-0078,2025-08-10,2025-08-25,41657.15,15,paid
HIST-004562,CUS-0043,2025-03-24,2025-04-23,117885.57,30,paid
HIST-004563,CUS-0006,2025-10-26,2025-11-25,40671.09,30,paid
HIST-004564,CUS-0118,2026-01-09,2026-03-10,30844.16,60,paid
HIST-004565,CUS-0136,2025-08-17,2025-10-16,11839.64,60,paid
HIST-004566,CUS-0094,2026-04-19,2026-05-19,48980.4,30,paid
HIST-004567,CUS-0023,2025-07-20,2025-09-03,165534.51,45,paid
HIST-004568,CUS-0041,2025-10-26,2025-12-10,6195.39,45,paid
HIST-004569,CUS-0005,2025-12-19,2026-01-18,18919.09,30,paid
HIST-004570,CUS-0026,2026-05-08,2026-06-07,42575.85,30,paid
HIST-004571,CUS-0057,2025-05-27,2025-06-26,55337.66,30,paid
HIST-004572,CUS-0005,2026-02-01,2026-03-03,43153.54,30,paid
HIST-004573,CUS-0052,2026-02-22,2026-03-24,81230.23,30,paid
HIST-004574,CUS-0009,2025-06-03,2025-06-18,35916.27,15,paid
HIST-004575,CUS-0085,2025-07-22,2025-09-20,38954.9,60,paid
HIST-004576,CUS-0155,2025-11-17,2026-01-01,43133.41,45,paid
HIST-004577,CUS-0151,2026-05-21,2026-06-05,44734.77,15,paid
HIST-004578,CUS-0071,2026-01-04,2026-02-18,71364.11,45,paid
HIST-004579,CUS-0061,2026-06-02,2026-08-01,26956.88,60,paid
HIST-004580,CUS-0038,2025-10-15,2025-11-29,106635.58,45,paid
HIST-004581,CUS-0006,2025-05-10,2025-06-24,52293.91,45,paid
HIST-004582,CUS-0042,2025-12-04,2026-01-03,71875.93,30,paid
HIST-004583,CUS-0133,2025-04-25,2025-06-09,64980.78,45,paid
HIST-004584,CUS-0055,2025-09-27,2025-10-27,27892.95,30,paid
HIST-004585,CUS-0065,2026-03-17,2026-05-01,154170.42,45,paid
HIST-004586,CUS-0037,2025-12-18,2026-02-01,96641.59,45,paid
HIST-004587,CUS-0016,2026-05-30,2026-06-29,11399.56,30,paid
HIST-004588,CUS-0031,2025-09-20,2025-10-20,33229.17,30,paid
HIST-004589,CUS-0115,2025-09-03,2025-10-03,37080.35,30,paid
HIST-004590,CUS-0104,2025-09-10,2025-10-25,71708.23,45,paid
HIST-004591,CUS-0032,2025-12-01,2025-12-31,53875.09,30,paid
HIST-004592,CUS-0140,2026-05-24,2026-07-08,91005.12,45,paid
HIST-004593,CUS-0024,2025-08-05,2025-09-04,88693.75,30,paid
HIST-004594,CUS-0144,2025-10-03,2025-11-02,32514.53,30,paid
HIST-004595,CUS-0158,2025-06-10,2025-07-10,25287.37,30,paid
HIST-004596,CUS-0046,2026-01-05,2026-01-20,25856.59,15,paid
HIST-004597,CUS-0030,2026-02-12,2026-03-14,33896.29,30,paid
HIST-004598,CUS-0013,2025-11-12,2025-12-12,13500.11,30,paid
HIST-004599,CUS-0159,2025-11-11,2025-12-11,49667.82,30,paid
HIST-004600,CUS-0129,2025-08-22,2025-09-21,47999.85,30,paid
HIST-004601,CUS-0085,2026-01-15,2026-02-14,33129.46,30,paid
HIST-004602,CUS-0075,2025-10-28,2025-11-27,77012.43,30,paid
HIST-004603,CUS-0052,2025-11-25,2026-01-24,61844.87,60,paid
HIST-004604,CUS-0010,2026-02-24,2026-03-26,195461.66,30,paid
HIST-004605,CUS-0103,2025-12-21,2026-01-20,36720.02,30,paid
HIST-004606,CUS-0077,2025-08-10,2025-09-09,36648.88,30,paid
HIST-004607,CUS-0010,2025-11-26,2025-12-26,18768.43,30,paid
HIST-004608,CUS-0016,2025-06-26,2025-07-26,28590.0,30,paid
HIST-004609,CUS-0132,2025-06-21,2025-07-21,22252.33,30,paid
HIST-004610,CUS-0112,2025-06-17,2025-08-01,71713.82,45,paid
HIST-004611,CUS-0003,2025-09-23,2025-11-22,81457.0,60,paid
HIST-004612,CUS-0038,2026-05-13,2026-06-12,27756.1,30,paid
HIST-004613,CUS-0116,2026-01-05,2026-02-04,32180.6,30,paid
HIST-004614,CUS-0059,2025-03-29,2025-04-28,41056.36,30,paid
HIST-004615,CUS-0015,2025-10-28,2025-11-27,23282.22,30,paid
HIST-004616,CUS-0114,2025-11-02,2025-11-17,144480.31,15,paid
HIST-004617,CUS-0022,2025-09-25,2025-10-25,26272.56,30,paid
HIST-004618,CUS-0070,2026-03-21,2026-05-05,29754.03,45,paid
HIST-004619,CUS-0083,2026-05-04,2026-06-03,15462.86,30,paid
HIST-004620,CUS-0047,2025-08-04,2025-08-19,51344.56,15,paid
HIST-004621,CUS-0017,2025-12-17,2026-01-16,19234.11,30,paid
HIST-004622,CUS-0005,2025-07-24,2025-08-23,73093.88,30,paid
HIST-004623,CUS-0124,2025-11-04,2025-12-04,42819.08,30,paid
HIST-004624,CUS-0006,2025-12-07,2026-01-21,64992.57,45,paid
HIST-004625,CUS-0102,2025-08-19,2025-09-18,39512.0,30,paid
HIST-004626,CUS-0083,2025-05-23,2025-07-07,196867.74,45,paid
HIST-004627,CUS-0037,2026-05-30,2026-07-14,18016.28,45,paid
HIST-004628,CUS-0059,2026-02-09,2026-03-26,20213.45,45,paid
HIST-004629,CUS-0010,2025-08-23,2025-09-22,45324.38,30,paid
HIST-004630,CUS-0113,2025-07-28,2025-08-27,131016.99,30,paid
HIST-004631,CUS-0104,2025-09-02,2025-10-17,43200.02,45,paid
HIST-004632,CUS-0033,2026-03-29,2026-05-13,7374.39,45,paid
HIST-004633,CUS-0008,2025-08-22,2025-10-21,47300.46,60,paid
HIST-004634,CUS-0133,2025-07-17,2025-08-01,105857.2,15,paid
HIST-004635,CUS-0046,2025-07-06,2025-09-04,40322.91,60,paid
HIST-004636,CUS-0065,2025-08-16,2025-09-30,31494.63,45,paid
HIST-004637,CUS-0016,2025-08-19,2025-10-03,17417.72,45,paid
HIST-004638,CUS-0010,2025-10-22,2025-12-21,55458.11,60,paid
HIST-004639,CUS-0115,2026-04-26,2026-05-26,31686.34,30,paid
HIST-004640,CUS-0089,2025-09-27,2025-10-27,72741.71,30,paid
HIST-004641,CUS-0039,2025-12-08,2026-01-07,13393.11,30,paid
HIST-004642,CUS-0035,2026-01-31,2026-03-02,17818.77,30,paid
HIST-004643,CUS-0121,2026-04-17,2026-05-17,24231.39,30,paid
HIST-004644,CUS-0120,2025-05-15,2025-07-14,148701.37,60,paid
HIST-004645,CUS-0151,2026-02-04,2026-03-06,33554.81,30,paid
HIST-004646,CUS-0005,2026-05-11,2026-06-25,78222.16,45,paid
HIST-004647,CUS-0080,2026-04-23,2026-06-22,52550.23,60,paid
HIST-004648,CUS-0031,2025-12-04,2026-01-18,45168.73,45,paid
HIST-004649,CUS-0059,2025-03-23,2025-04-22,14892.55,30,paid
HIST-004650,CUS-0125,2025-03-17,2025-04-16,40033.68,30,paid
HIST-004651,CUS-0136,2026-02-08,2026-03-25,24299.86,45,paid
HIST-004652,CUS-0118,2025-11-11,2025-12-11,68744.03,30,paid
HIST-004653,CUS-0042,2025-06-03,2025-07-18,66886.0,45,paid
HIST-004654,CUS-0149,2026-02-02,2026-04-03,88221.23,60,paid
HIST-004655,CUS-0046,2026-04-18,2026-05-18,88801.12,30,paid
HIST-004656,CUS-0072,2025-04-07,2025-06-06,47656.55,60,paid
HIST-004657,CUS-0010,2026-03-02,2026-04-16,48452.41,45,paid
HIST-004658,CUS-0139,2025-05-06,2025-07-05,38368.99,60,paid
HIST-004659,CUS-0084,2025-10-02,2025-11-01,28782.86,30,paid
HIST-004660,CUS-0047,2025-08-07,2025-09-06,11808.61,30,paid
HIST-004661,CUS-0082,2025-10-31,2025-11-30,89006.85,30,paid
HIST-004662,CUS-0077,2025-04-17,2025-05-17,40072.36,30,paid
HIST-004663,CUS-0043,2025-09-14,2025-11-13,26169.22,60,paid
HIST-004664,CUS-0158,2025-10-25,2025-12-09,33595.94,45,paid
HIST-004665,CUS-0117,2025-04-24,2025-05-24,59721.88,30,paid
HIST-004666,CUS-0108,2026-05-08,2026-06-07,41492.28,30,paid
HIST-004667,CUS-0065,2026-01-09,2026-02-23,66357.37,45,paid
HIST-004668,CUS-0044,2025-07-11,2025-08-25,47109.92,45,paid
HIST-004669,CUS-0090,2025-11-08,2025-12-23,184638.91,45,paid
HIST-004670,CUS-0106,2026-03-05,2026-03-20,67663.81,15,paid
HIST-004671,CUS-0108,2026-04-20,2026-05-20,57551.74,30,paid
HIST-004672,CUS-0010,2025-09-07,2025-09-22,108417.24,15,paid
HIST-004673,CUS-0107,2026-03-20,2026-04-19,52330.95,30,paid
HIST-004674,CUS-0144,2025-08-10,2025-09-24,35877.35,45,paid
HIST-004675,CUS-0103,2025-09-19,2025-11-18,55469.59,60,paid
HIST-004676,CUS-0156,2026-03-22,2026-05-21,122740.68,60,paid
HIST-004677,CUS-0074,2026-03-29,2026-04-13,23585.33,15,paid
HIST-004678,CUS-0020,2026-02-24,2026-04-25,36808.45,60,paid
HIST-004679,CUS-0095,2025-06-22,2025-08-06,45311.23,45,paid
HIST-004680,CUS-0140,2026-01-27,2026-03-13,37855.56,45,paid
HIST-004681,CUS-0107,2026-05-29,2026-06-28,103981.69,30,paid
HIST-004682,CUS-0012,2026-03-19,2026-05-03,39962.49,45,paid
HIST-004683,CUS-0140,2026-02-16,2026-03-18,85254.74,30,paid
HIST-004684,CUS-0109,2025-11-05,2025-12-05,20216.25,30,paid
HIST-004685,CUS-0101,2025-11-28,2026-01-27,10325.31,60,paid
HIST-004686,CUS-0066,2025-04-09,2025-05-09,52114.61,30,paid
HIST-004687,CUS-0107,2026-01-18,2026-02-17,96313.03,30,paid
HIST-004688,CUS-0008,2025-12-23,2026-02-06,149647.68,45,paid
HIST-004689,CUS-0062,2026-02-17,2026-04-18,25780.38,60,paid
HIST-004690,CUS-0101,2026-02-20,2026-03-22,29278.06,30,paid
HIST-004691,CUS-0104,2026-02-09,2026-04-10,100940.21,60,paid
HIST-004692,CUS-0011,2025-07-03,2025-08-17,70987.92,45,paid
HIST-004693,CUS-0090,2026-05-03,2026-06-02,64161.28,30,paid
HIST-004694,CUS-0028,2025-05-22,2025-07-06,35415.85,45,paid
HIST-004695,CUS-0008,2025-10-10,2025-11-09,4579.29,30,paid
HIST-004696,CUS-0139,2025-06-24,2025-07-24,30235.2,30,paid
HIST-004697,CUS-0010,2026-05-08,2026-06-22,9261.13,45,paid
HIST-004698,CUS-0028,2026-04-20,2026-06-04,90558.89,45,paid
HIST-004699,CUS-0058,2026-04-22,2026-05-07,89954.12,15,paid
HIST-004700,CUS-0104,2026-01-28,2026-02-27,58876.51,30,paid
HIST-004701,CUS-0046,2026-03-07,2026-05-06,92251.29,60,paid
HIST-004702,CUS-0148,2025-07-12,2025-08-11,75476.99,30,paid
HIST-004703,CUS-0005,2025-05-13,2025-07-12,73926.89,60,paid
HIST-004704,CUS-0082,2026-06-02,2026-07-02,47265.84,30,paid
HIST-004705,CUS-0030,2025-12-28,2026-01-12,67214.32,15,paid
HIST-004706,CUS-0006,2025-06-23,2025-08-07,60525.88,45,paid
HIST-004707,CUS-0158,2025-05-02,2025-06-16,47443.7,45,paid
HIST-004708,CUS-0126,2025-06-18,2025-07-18,99535.81,30,paid
HIST-004709,CUS-0023,2025-08-13,2025-09-12,6085.24,30,paid
HIST-004710,CUS-0013,2025-03-17,2025-05-01,23654.14,45,paid
HIST-004711,CUS-0111,2025-11-28,2026-01-12,62972.18,45,paid
HIST-004712,CUS-0055,2026-03-30,2026-04-29,55819.6,30,paid
HIST-004713,CUS-0038,2025-06-24,2025-08-23,46392.46,60,paid
HIST-004714,CUS-0082,2025-06-12,2025-08-11,42247.78,60,paid
HIST-004715,CUS-0076,2026-04-14,2026-05-14,91541.5,30,paid
HIST-004716,CUS-0066,2025-05-12,2025-06-11,222066.6,30,paid
HIST-004717,CUS-0074,2025-05-23,2025-07-22,30137.21,60,paid
HIST-004718,CUS-0089,2025-11-10,2025-11-25,70334.46,15,paid
HIST-004719,CUS-0023,2025-03-16,2025-04-30,29076.39,45,paid
HIST-004720,CUS-0096,2025-04-26,2025-06-10,45256.86,45,paid
HIST-004721,CUS-0041,2026-03-17,2026-05-16,57222.09,60,paid
HIST-004722,CUS-0079,2026-05-11,2026-06-10,94135.41,30,paid
HIST-004723,CUS-0149,2026-01-14,2026-02-28,53475.15,45,paid
HIST-004724,CUS-0096,2026-03-23,2026-05-07,80820.78,45,paid
HIST-004725,CUS-0157,2025-09-10,2025-10-10,12696.94,30,paid
HIST-004726,CUS-0065,2025-09-02,2025-10-02,50458.69,30,paid
HIST-004727,CUS-0027,2025-06-24,2025-07-24,78724.83,30,paid
HIST-004728,CUS-0042,2025-03-22,2025-04-21,13904.46,30,paid
HIST-004729,CUS-0145,2026-04-03,2026-05-18,34919.04,45,paid
HIST-004730,CUS-0072,2025-08-09,2025-09-08,66082.68,30,paid
HIST-004731,CUS-0071,2025-04-24,2025-05-24,57472.15,30,paid
HIST-004732,CUS-0065,2025-03-17,2025-05-16,128648.58,60,paid
HIST-004733,CUS-0054,2025-07-17,2025-08-31,23416.83,45,paid
HIST-004734,CUS-0149,2026-03-25,2026-04-24,18005.52,30,paid
HIST-004735,CUS-0146,2026-01-02,2026-02-01,58350.79,30,paid
HIST-004736,CUS-0091,2026-05-06,2026-06-05,159202.05,30,paid
HIST-004737,CUS-0146,2025-08-15,2025-10-14,32130.41,60,paid
HIST-004738,CUS-0116,2025-06-07,2025-06-22,41206.91,15,paid
HIST-004739,CUS-0061,2025-06-26,2025-08-10,14101.31,45,paid
HIST-004740,CUS-0099,2025-06-29,2025-08-13,30039.6,45,paid
HIST-004741,CUS-0104,2025-11-07,2025-12-07,35967.96,30,paid
HIST-004742,CUS-0122,2025-12-24,2026-02-22,60439.87,60,paid
HIST-004743,CUS-0006,2025-05-23,2025-07-07,57525.85,45,paid
HIST-004744,CUS-0046,2026-02-04,2026-03-21,20280.47,45,paid
HIST-004745,CUS-0019,2026-04-10,2026-06-09,66228.69,60,paid
HIST-004746,CUS-0020,2026-05-06,2026-06-05,16680.23,30,paid
HIST-004747,CUS-0026,2025-07-30,2025-09-13,57477.14,45,paid
HIST-004748,CUS-0159,2026-04-15,2026-05-15,37918.82,30,paid
HIST-004749,CUS-0141,2025-04-26,2025-05-11,183727.63,15,paid
HIST-004750,CUS-0061,2026-03-03,2026-04-02,46872.01,30,paid
HIST-004751,CUS-0054,2026-03-04,2026-04-03,26275.34,30,paid
HIST-004752,CUS-0006,2025-07-26,2025-09-24,45080.87,60,paid
HIST-004753,CUS-0157,2025-03-29,2025-04-28,25703.15,30,paid
HIST-004754,CUS-0037,2025-12-04,2026-01-03,16617.75,30,paid
HIST-004755,CUS-0005,2025-06-13,2025-07-28,289564.96,45,paid
HIST-004756,CUS-0084,2026-05-14,2026-06-28,103823.69,45,paid
HIST-004757,CUS-0053,2026-03-20,2026-05-19,60697.97,60,paid
HIST-004758,CUS-0011,2026-06-02,2026-07-02,7392.29,30,paid
HIST-004759,CUS-0081,2025-03-12,2025-04-26,43296.27,45,paid
HIST-004760,CUS-0059,2026-02-01,2026-04-02,37501.33,60,paid
HIST-004761,CUS-0156,2025-11-17,2025-12-17,22148.95,30,paid
HIST-004762,CUS-0081,2025-10-06,2025-12-05,17321.73,60,paid
HIST-004763,CUS-0103,2025-04-28,2025-06-27,14817.46,60,paid
HIST-004764,CUS-0033,2025-07-10,2025-08-09,69014.64,30,paid
HIST-004765,CUS-0101,2025-07-29,2025-09-27,57090.2,60,paid
HIST-004766,CUS-0008,2026-05-04,2026-06-03,41647.97,30,paid
HIST-004767,CUS-0159,2025-08-14,2025-09-28,79483.24,45,paid
HIST-004768,CUS-0097,2026-04-02,2026-05-02,13338.1,30,paid
HIST-004769,CUS-0154,2026-04-11,2026-05-26,32106.52,45,paid
HIST-004770,CUS-0132,2025-03-15,2025-04-14,54432.92,30,paid
HIST-004771,CUS-0023,2026-01-20,2026-02-04,22724.29,15,paid
HIST-004772,CUS-0090,2025-06-23,2025-07-23,49308.02,30,paid
HIST-004773,CUS-0059,2025-03-24,2025-04-23,32995.3,30,paid
HIST-004774,CUS-0024,2026-05-24,2026-06-23,165080.79,30,paid
HIST-004775,CUS-0007,2025-11-20,2026-01-19,43156.01,60,paid
HIST-004776,CUS-0101,2026-03-09,2026-04-23,82676.82,45,paid
HIST-004777,CUS-0071,2026-03-24,2026-04-23,16766.93,30,paid
HIST-004778,CUS-0070,2026-05-06,2026-06-05,51450.32,30,paid
HIST-004779,CUS-0135,2025-05-20,2025-06-19,49923.28,30,paid
HIST-004780,CUS-0071,2026-03-19,2026-04-18,20873.51,30,paid
HIST-004781,CUS-0042,2025-11-21,2026-01-20,15557.42,60,paid
HIST-004782,CUS-0058,2025-10-23,2025-11-22,122163.47,30,paid
HIST-004783,CUS-0028,2025-09-13,2025-10-13,43191.43,30,paid
HIST-004784,CUS-0043,2026-01-17,2026-03-18,37032.83,60,paid
HIST-004785,CUS-0122,2026-05-19,2026-06-18,16584.6,30,paid
HIST-004786,CUS-0046,2025-05-12,2025-06-11,18946.16,30,paid
HIST-004787,CUS-0037,2025-07-02,2025-08-16,13039.72,45,paid
HIST-004788,CUS-0108,2026-01-12,2026-02-11,22356.69,30,paid
HIST-004789,CUS-0133,2025-09-22,2025-10-22,33265.3,30,paid
HIST-004790,CUS-0099,2026-05-04,2026-06-18,45656.16,45,paid
HIST-004791,CUS-0090,2026-05-26,2026-06-25,97857.12,30,paid
HIST-004792,CUS-0005,2026-03-14,2026-04-13,20329.06,30,paid
HIST-004793,CUS-0046,2025-07-03,2025-08-17,146414.34,45,paid
HIST-004794,CUS-0083,2025-07-12,2025-08-11,257128.83,30,paid
HIST-004795,CUS-0005,2026-01-22,2026-02-21,17421.83,30,paid
HIST-004796,CUS-0096,2025-05-30,2025-06-29,19913.55,30,paid
HIST-004797,CUS-0047,2026-04-27,2026-05-27,207899.2,30,paid
HIST-004798,CUS-0090,2026-02-15,2026-04-01,264155.43,45,paid
HIST-004799,CUS-0039,2025-09-01,2025-10-01,69893.28,30,paid
HIST-004800,CUS-0082,2025-06-12,2025-07-27,34074.27,45,paid
OPEN-00001,CUS-0148,2026-08-19,2026-09-18,88846.67,30,outstanding
OPEN-00002,CUS-0155,2026-07-02,2026-08-01,45135.87,30,outstanding
OPEN-00003,CUS-0133,2026-06-21,2026-08-05,185987.71,45,outstanding
OPEN-00004,CUS-0135,2026-08-11,2026-09-25,65625.84,45,outstanding
OPEN-00005,CUS-0137,2026-07-05,2026-08-04,25992.86,30,outstanding
OPEN-00006,CUS-0038,2026-08-10,2026-09-09,55651.28,30,outstanding
OPEN-00007,CUS-0005,2026-07-21,2026-08-20,60566.84,30,outstanding
OPEN-00008,CUS-0012,2026-07-13,2026-08-12,21650.47,30,outstanding
OPEN-00009,CUS-0010,2026-08-08,2026-08-23,28804.83,15,outstanding
OPEN-00010,CUS-0088,2026-07-30,2026-09-13,28323.14,45,outstanding
OPEN-00011,CUS-0080,2026-07-19,2026-09-02,33546.6,45,outstanding
OPEN-00012,CUS-0096,2026-07-22,2026-09-20,125834.07,60,outstanding
OPEN-00013,CUS-0075,2026-08-07,2026-09-06,134043.72,30,outstanding
OPEN-00014,CUS-0023,2026-07-05,2026-08-04,80160.32,30,outstanding
OPEN-00015,CUS-0122,2026-08-17,2026-09-16,55445.99,30,outstanding
OPEN-00016,CUS-0106,2026-08-23,2026-10-07,38129.04,45,outstanding
OPEN-00017,CUS-0006,2026-08-01,2026-08-31,96553.92,30,outstanding
OPEN-00018,CUS-0017,2026-06-26,2026-08-10,51304.18,45,outstanding
OPEN-00019,CUS-0039,2026-07-02,2026-08-01,36501.75,30,outstanding
OPEN-00020,CUS-0007,2026-07-01,2026-08-15,56949.06,45,outstanding
OPEN-00021,CUS-0148,2026-06-22,2026-07-22,24659.18,30,outstanding
OPEN-00022,CUS-0056,2026-06-29,2026-08-13,18988.37,45,outstanding
OPEN-00023,CUS-0005,2026-08-10,2026-09-24,105008.46,45,outstanding
OPEN-00024,CUS-0033,2026-07-07,2026-08-06,48180.7,30,outstanding
OPEN-00025,CUS-0069,2026-07-05,2026-08-19,122037.54,45,outstanding
OPEN-00026,CUS-0055,2026-08-13,2026-09-12,22411.18,30,outstanding
OPEN-00027,CUS-0135,2026-08-27,2026-09-26,73168.67,30,outstanding
OPEN-00028,CUS-0038,2026-08-09,2026-09-08,193433.98,30,outstanding
OPEN-00029,CUS-0005,2026-07-08,2026-08-07,215856.34,30,outstanding
OPEN-00030,CUS-0063,2026-07-06,2026-09-04,34253.16,60,outstanding
OPEN-00031,CUS-0048,2026-07-29,2026-08-28,45207.09,30,outstanding
OPEN-00032,CUS-0086,2026-08-03,2026-09-02,34782.28,30,outstanding
OPEN-00033,CUS-0159,2026-08-02,2026-09-16,11756.18,45,outstanding
OPEN-00034,CUS-0005,2026-07-26,2026-09-24,53540.69,60,outstanding
OPEN-00035,CUS-0038,2026-07-23,2026-09-06,41291.98,45,outstanding
OPEN-00036,CUS-0035,2026-07-09,2026-08-08,20490.88,30,outstanding
OPEN-00037,CUS-0094,2026-08-05,2026-09-19,93663.54,45,outstanding
OPEN-00038,CUS-0149,2026-06-25,2026-07-25,70880.58,30,outstanding
OPEN-00039,CUS-0066,2026-08-04,2026-09-18,21828.92,45,outstanding
OPEN-00040,CUS-0120,2026-07-28,2026-08-27,15205.16,30,outstanding
OPEN-00041,CUS-0104,2026-08-05,2026-09-19,48172.09,45,outstanding
OPEN-00042,CUS-0008,2026-08-05,2026-09-04,13507.79,30,outstanding
OPEN-00043,CUS-0081,2026-06-28,2026-08-27,63805.1,60,outstanding
OPEN-00044,CUS-0005,2026-08-07,2026-09-21,18578.1,45,outstanding
OPEN-00045,CUS-0044,2026-06-25,2026-07-25,125642.54,30,outstanding
