payment_id,invoice_id,payment_date,amount_usd,days_late
PAY-000126,HIST-000126,2026-06-07,45129.98,47
PAY-003293,HIST-003293,2026-06-07,15666.16,25
PAY-004797,HIST-004797,2026-06-07,207899.2,11
PAY-002869,HIST-002869,2026-06-07,25915.51,18
PAY-001502,HIST-001502,2026-06-07,69903.02,21
PAY-002113,HIST-002113,2026-06-07,20432.45,33
PAY-002966,HIST-002966,2026-06-07,118044.45,29
PAY-003317,HIST-003317,2026-06-07,36043.6,26
PAY-003061,HIST-003061,2026-06-07,72496.74,14
PAY-001119,HIST-001119,2026-06-07,49806.69,21
PAY-002153,HIST-002153,2026-06-07,45149.57,26
PAY-004213,HIST-004213,2026-06-08,29502.29,21
PAY-002225,HIST-002225,2026-06-08,141115.26,31
PAY-000499,HIST-000499,2026-06-08,56207.53,11
PAY-004372,HIST-004372,2026-06-08,11844.24,38
PAY-002756,HIST-002756,2026-06-08,13478.52,57
PAY-001696,HIST-001696,2026-06-08,15411.65,6
PAY-000795,HIST-000795,2026-06-08,43025.29,6
PAY-000398,HIST-000398,2026-06-09,51292.84,36
PAY-003183,HIST-003183,2026-06-09,37685.31,-2
PAY-002583,HIST-002583,2026-06-09,78406.62,2
PAY-001386,HIST-001386,2026-06-09,26480.53,16
PAY-001378,HIST-001378,2026-06-09,23117.38,21
PAY-002501,HIST-002501,2026-06-09,27825.59,8
PAY-001491,HIST-001491,2026-06-09,53897.27,16
PAY-001869,HIST-001869,2026-06-10,83815.83,25
PAY-003580,HIST-003580,2026-06-10,14333.42,18
PAY-004769,HIST-004769,2026-06-10,32106.52,15
PAY-002569,HIST-002569,2026-06-10,21711.13,8
PAY-002953,HIST-002953,2026-06-10,68629.8,-4
PAY-000699,HIST-000699,2026-06-10,57250.94,25
PAY-004643,HIST-004643,2026-06-10,24231.39,24
PAY-003882,HIST-003882,2026-06-10,128779.09,39
PAY-004156,HIST-004156,2026-06-10,142225.62,28
PAY-001775,HIST-001775,2026-06-10,32753.9,45
PAY-001161,HIST-001161,2026-06-10,83852.79,12
PAY-003473,HIST-003473,2026-06-11,8833.83,36
PAY-000537,HIST-000537,2026-06-11,74592.21,20
PAY-004404,HIST-004404,2026-06-11,38679.27,18
PAY-003705,HIST-003705,2026-06-11,18685.15,15
PAY-000887,HIST-000887,2026-06-11,70090.35,32
PAY-000321,HIST-000321,2026-06-11,12538.18,27
PAY-002644,HIST-002644,2026-06-11,43551.77,18
PAY-001650,HIST-001650,2026-06-11,44774.85,32
PAY-001677,HIST-001677,2026-06-11,40070.65,28
PAY-000117,HIST-000117,2026-06-11,43269.73,29
PAY-003242,HIST-003242,2026-06-11,27966.63,25
PAY-002749,HIST-002749,2026-06-12,117658.28,46
PAY-000674,HIST-000674,2026-06-12,114571.09,36
PAY-003976,HIST-003976,2026-06-12,27051.06,49
PAY-003341,HIST-003341,2026-06-12,21591.96,12
PAY-002918,HIST-002918,2026-06-12,81006.06,12
PAY-004034,HIST-004034,2026-06-12,114922.4,15
PAY-003029,HIST-003029,2026-06-12,22745.67,16
PAY-002107,HIST-002107,2026-06-12,109833.3,14
PAY-003142,HIST-003142,2026-06-12,20493.13,13
PAY-001339,HIST-001339,2026-06-12,16396.55,37
PAY-004517,HIST-004517,2026-06-13,37598.03,16
PAY-004027,HIST-004027,2026-06-13,70958.4,15
PAY-004531,HIST-004531,2026-06-13,25880.58,28
PAY-002788,HIST-002788,2026-06-13,57513.91,26
PAY-002599,HIST-002599,2026-06-13,162993.72,1
PAY-003333,HIST-003333,2026-06-13,63780.72,34
PAY-002934,HIST-002934,2026-06-13,43960.4,4
PAY-001721,HIST-001721,2026-06-14,25276.8,44
PAY-000714,HIST-000714,2026-06-14,24521.02,22
PAY-004387,HIST-004387,2026-06-14,11456.47,12
PAY-000114,HIST-000114,2026-06-14,52541.19,19
PAY-004268,HIST-004268,2026-06-14,111188.01,36
PAY-001856,HIST-001856,2026-06-14,14548.21,27
PAY-003143,HIST-003143,2026-06-14,82321.21,20
PAY-002436,HIST-002436,2026-06-14,53562.28,43
PAY-001301,HIST-001301,2026-06-14,30897.35,27
PAY-002049,HIST-002049,2026-06-14,23253.64,20
PAY-004303,HIST-004303,2026-06-14,83609.43,2
PAY-001753,HIST-001753,2026-06-14,48444.33,3
PAY-003168,HIST-003168,2026-06-14,30796.62,3
PAY-002277,HIST-002277,2026-06-14,18680.27,14
PAY-003282,HIST-003282,2026-06-14,74318.6,4
PAY-004757,HIST-004757,2026-06-15,60697.97,27
PAY-000086,HIST-000086,2026-06-15,25957.51,28
PAY-004729,HIST-004729,2026-06-15,34919.04,28
PAY-000550,HIST-000550,2026-06-15,142177.79,28
PAY-002689,HIST-002689,2026-06-15,31620.38,27
PAY-000652,HIST-000652,2026-06-15,50445.98,31
PAY-003852,HIST-003852,2026-06-15,57183.72,24
PAY-001452,HIST-001452,2026-06-15,23387.02,13
PAY-002231,HIST-002231,2026-06-15,51978.1,31
PAY-001732,HIST-001732,2026-06-15,56887.23,34
PAY-002085,HIST-002085,2026-06-15,73372.64,37
PAY-001202,HIST-001202,2026-06-15,39672.35,27
PAY-001138,HIST-001138,2026-06-15,49555.63,27
PAY-003247,HIST-003247,2026-06-15,47788.26,17
PAY-001394,HIST-001394,2026-06-15,34263.34,16
PAY-004535,HIST-004535,2026-06-15,57863.48,35
PAY-003840,HIST-003840,2026-06-15,65920.4,16
PAY-001083,HIST-001083,2026-06-15,55094.66,44
PAY-003255,HIST-003255,2026-06-16,61185.51,55
PAY-001526,HIST-001526,2026-06-16,15239.75,18
PAY-000065,HIST-000065,2026-06-16,63069.97,17
PAY-003968,HIST-003968,2026-06-16,57696.72,14
PAY-000332,HIST-000332,2026-06-16,85601.8,-1
PAY-000277,HIST-000277,2026-06-16,26553.8,8
PAY-000781,HIST-000781,2026-06-16,20932.15,-3
PAY-001667,HIST-001667,2026-06-17,11732.72,25
PAY-001214,HIST-001214,2026-06-17,43920.15,41
PAY-000983,HIST-000983,2026-06-17,15232.57,23
PAY-002748,HIST-002748,2026-06-17,39890.09,24
PAY-003880,HIST-003880,2026-06-17,28879.39,34
PAY-001985,HIST-001985,2026-06-18,26158.53,25
PAY-004746,HIST-004746,2026-06-18,16680.23,13
PAY-000871,HIST-000871,2026-06-18,71958.55,27
PAY-002448,HIST-002448,2026-06-18,207437.37,24
PAY-001582,HIST-001582,2026-06-18,55703.22,40
PAY-000437,HIST-000437,2026-06-18,9452.73,25
PAY-002214,HIST-002214,2026-06-18,74587.8,13
PAY-001077,HIST-001077,2026-06-18,99459.66,30
PAY-003359,HIST-003359,2026-06-18,37504.68,11
PAY-001774,HIST-001774,2026-06-18,27445.97,41
PAY-001720,HIST-001720,2026-06-18,26732.01,30
PAY-004715,HIST-004715,2026-06-18,91541.5,35
PAY-002223,HIST-002223,2026-06-19,19625.93,7
PAY-003640,HIST-003640,2026-06-19,69616.59,23
PAY-000029,HIST-000029,2026-06-19,31691.0,15
PAY-004469,HIST-004469,2026-06-19,145761.97,40
PAY-002077,HIST-002077,2026-06-19,78575.15,-2
PAY-003996,HIST-003996,2026-06-19,11206.7,51
PAY-000113,HIST-000113,2026-06-19,23164.08,14
PAY-003938,HIST-003938,2026-06-19,98369.68,13
PAY-003439,HIST-003439,2026-06-19,49991.09,28
PAY-000902,HIST-000902,2026-06-19,74267.24,19
PAY-002388,HIST-002388,2026-06-19,7228.11,10
PAY-000054,HIST-000054,2026-06-19,39639.56,18
PAY-003026,HIST-003026,2026-06-20,64106.15,6
PAY-004363,HIST-004363,2026-06-20,12918.25,18
PAY-004666,HIST-004666,2026-06-20,41492.28,13
PAY-000953,HIST-000953,2026-06-20,26962.54,32
PAY-004693,HIST-004693,2026-06-20,64161.28,18
PAY-002321,HIST-002321,2026-06-20,27473.5,32
PAY-001277,HIST-001277,2026-06-20,70469.61,20
PAY-000108,HIST-000108,2026-06-20,73252.64,28
PAY-004497,HIST-004497,2026-06-20,103438.68,48
PAY-003117,HIST-003117,2026-06-20,45465.62,6
PAY-003364,HIST-003364,2026-06-20,15942.32,38
PAY-000721,HIST-000721,2026-06-21,60796.67,28
PAY-001392,HIST-001392,2026-06-21,64120.29,47
PAY-004255,HIST-004255,2026-06-21,208296.98,11
PAY-000719,HIST-000719,2026-06-21,31747.59,24
PAY-004047,HIST-004047,2026-06-21,38821.49,34
PAY-001831,HIST-001831,2026-06-21,15482.02,30
PAY-003583,HIST-003583,2026-06-21,96517.8,34
PAY-004521,HIST-004521,2026-06-21,49896.29,35
PAY-003467,HIST-003467,2026-06-22,13407.53,16
PAY-001642,HIST-001642,2026-06-22,25780.63,35
PAY-002873,HIST-002873,2026-06-22,34013.01,22
PAY-002496,HIST-002496,2026-06-22,30754.98,39
PAY-002390,HIST-002390,2026-06-22,29628.23,25
PAY-004619,HIST-004619,2026-06-22,15462.86,19
PAY-000703,HIST-000703,2026-06-22,61064.43,15
PAY-004671,HIST-004671,2026-06-22,57551.74,33
PAY-002246,HIST-002246,2026-06-22,51977.86,22
PAY-001453,HIST-001453,2026-06-22,53088.91,26
PAY-001563,HIST-001563,2026-06-22,81490.8,15
PAY-000596,HIST-000596,2026-06-22,38405.68,20
PAY-000498,HIST-000498,2026-06-22,79091.38,44
PAY-003444,HIST-003444,2026-06-23,27498.73,33
PAY-002658,HIST-002658,2026-06-23,58822.04,43
PAY-000945,HIST-000945,2026-06-23,66593.42,1
PAY-002575,HIST-002575,2026-06-23,24034.75,12
PAY-002991,HIST-002991,2026-06-23,74913.24,14
PAY-004722,HIST-004722,2026-06-23,94135.41,13
PAY-003797,HIST-003797,2026-06-23,13128.35,10
PAY-001406,HIST-001406,2026-06-23,119481.46,2
PAY-003071,HIST-003071,2026-06-23,30672.49,38
PAY-000745,HIST-000745,2026-06-23,8924.47,15
PAY-004200,HIST-004200,2026-06-23,22271.56,38
PAY-001815,HIST-001815,2026-06-24,11754.24,26
PAY-002011,HIST-002011,2026-06-24,129612.95,48
PAY-002055,HIST-002055,2026-06-24,136249.48,17
PAY-001025,HIST-001025,2026-06-24,106396.94,21
PAY-004317,HIST-004317,2026-06-24,53706.07,15
PAY-000366,HIST-000366,2026-06-24,20963.92,36
PAY-003421,HIST-003421,2026-06-24,38454.92,7
PAY-003727,HIST-003727,2026-06-24,141488.48,19
PAY-003848,HIST-003848,2026-06-24,188242.75,31
PAY-003329,HIST-003329,2026-06-24,21522.43,16
PAY-000032,HIST-000032,2026-06-25,48518.82,18
PAY-004699,HIST-004699,2026-06-25,89954.12,49
PAY-002594,HIST-002594,2026-06-25,34540.1,12
PAY-003402,HIST-003402,2026-06-25,113299.15,48
PAY-001590,HIST-001590,2026-06-25,73211.77,42
PAY-004289,HIST-004289,2026-06-25,17305.8,9
PAY-003330,HIST-003330,2026-06-25,29161.27,-1
PAY-003420,HIST-003420,2026-06-25,44820.34,19
PAY-003100,HIST-003100,2026-06-25,33922.05,35
PAY-001986,HIST-001986,2026-06-25,10618.5,27
PAY-000215,HIST-000215,2026-06-25,20497.6,14
PAY-004203,HIST-004203,2026-06-25,17440.55,45
PAY-001739,HIST-001739,2026-06-25,26418.29,18
PAY-003798,HIST-003798,2026-06-25,93570.62,42
PAY-000041,HIST-000041,2026-06-25,58442.2,15
PAY-003505,HIST-003505,2026-06-25,53710.28,37
PAY-000587,HIST-000587,2026-06-25,39023.35,28
PAY-001908,HIST-001908,2026-06-25,26882.61,1
PAY-003973,HIST-003973,2026-06-26,103440.39,-5
PAY-001020,HIST-001020,2026-06-26,17794.71,41
PAY-003385,HIST-003385,2026-06-26,100797.1,29
PAY-002660,HIST-002660,2026-06-26,28175.53,17
PAY-001302,HIST-001302,2026-06-26,21470.98,40
PAY-002968,HIST-002968,2026-06-26,10751.21,26
PAY-002279,HIST-002279,2026-06-26,18735.69,43
PAY-001585,HIST-001585,2026-06-26,67184.49,20
PAY-001229,HIST-001229,2026-06-26,49906.31,12
PAY-004454,HIST-004454,2026-06-27,25821.04,41
PAY-001567,HIST-001567,2026-06-27,66758.8,6
PAY-004334,HIST-004334,2026-06-27,19673.98,19
PAY-002781,HIST-002781,2026-06-27,50420.64,18
PAY-001062,HIST-001062,2026-06-27,16294.58,28
PAY-003679,HIST-003679,2026-06-27,25847.58,26
PAY-001678,HIST-001678,2026-06-27,79969.4,43
PAY-004510,HIST-004510,2026-06-27,12782.06,30
PAY-004368,HIST-004368,2026-06-27,25439.01,32
PAY-000151,HIST-000151,2026-06-28,109212.54,60
PAY-004012,HIST-004012,2026-06-28,28891.3,7
PAY-003781,HIST-003781,2026-06-28,90837.19,30
PAY-002095,HIST-002095,2026-06-28,16092.54,7
PAY-003908,HIST-003908,2026-06-28,7394.43,30
PAY-003134,HIST-003134,2026-06-28,33747.03,23
PAY-002853,HIST-002853,2026-06-28,55900.43,13
PAY-000646,HIST-000646,2026-06-28,136779.76,23
PAY-004221,HIST-004221,2026-06-28,54103.64,42
PAY-001148,HIST-001148,2026-06-28,24551.59,26
PAY-000125,HIST-000125,2026-06-28,85883.03,49
PAY-003170,HIST-003170,2026-06-28,32611.2,-5
PAY-004485,HIST-004485,2026-06-28,83925.99,16
PAY-003711,HIST-003711,2026-06-28,33341.43,1
PAY-001641,HIST-001641,2026-06-28,86622.87,44
PAY-000369,HIST-000369,2026-06-28,67712.29,39
PAY-000002,HIST-000002,2026-06-28,80990.49,20
PAY-004778,HIST-004778,2026-06-28,51450.32,23
PAY-004169,HIST-004169,2026-06-29,7744.58,28
PAY-004537,HIST-004537,2026-06-29,22374.57,31
PAY-000598,HIST-000598,2026-06-29,49968.59,16
PAY-003871,HIST-003871,2026-06-29,38307.48,43
PAY-002605,HIST-002605,2026-06-29,25612.84,-5
PAY-003548,HIST-003548,2026-06-29,88964.05,13
PAY-001068,HIST-001068,2026-06-29,96040.65,44
PAY-004365,HIST-004365,2026-06-29,27140.78,20
PAY-000211,HIST-000211,2026-06-29,44087.42,18
PAY-001471,HIST-001471,2026-06-30,36244.76,18
PAY-002442,HIST-002442,2026-06-30,41373.07,20
PAY-001388,HIST-001388,2026-06-30,7458.57,27
PAY-002972,HIST-002972,2026-06-30,54878.66,45
PAY-001051,HIST-001051,2026-06-30,37117.23,22
PAY-004721,HIST-004721,2026-06-30,57222.09,45
PAY-000235,HIST-000235,2026-06-30,5360.86,44
PAY-001627,HIST-001627,2026-06-30,26898.61,37
PAY-004766,HIST-004766,2026-07-01,41647.97,28
PAY-001724,HIST-001724,2026-07-01,8365.0,5
PAY-000656,HIST-000656,2026-07-01,89977.83,20
PAY-003712,HIST-003712,2026-07-01,105230.31,20
PAY-002285,HIST-002285,2026-07-01,31575.16,36
PAY-001559,HIST-001559,2026-07-01,99555.17,7
PAY-000039,HIST-000039,2026-07-01,38735.41,26
PAY-002799,HIST-002799,2026-07-01,40859.08,2
PAY-004036,HIST-004036,2026-07-01,26958.13,24
PAY-002814,HIST-002814,2026-07-01,28185.22,21
PAY-004191,HIST-004191,2026-07-01,63354.79,41
PAY-002882,HIST-002882,2026-07-01,22407.57,7
PAY-003542,HIST-003542,2026-07-02,45086.33,18
PAY-001935,HIST-001935,2026-07-02,74148.71,18
PAY-003615,HIST-003615,2026-07-02,80001.53,31
PAY-003746,HIST-003746,2026-07-02,21254.24,25
PAY-002625,HIST-002625,2026-07-02,63302.48,33
PAY-001830,HIST-001830,2026-07-02,7592.62,17
PAY-003299,HIST-003299,2026-07-02,38361.42,18
PAY-001934,HIST-001934,2026-07-02,120629.65,39
PAY-003618,HIST-003618,2026-07-02,24648.05,13
PAY-003107,HIST-003107,2026-07-02,43293.59,25
PAY-000843,HIST-000843,2026-07-02,67743.08,35
PAY-000224,HIST-000224,2026-07-03,87719.09,26
PAY-002856,HIST-002856,2026-07-03,7031.61,46
PAY-001885,HIST-001885,2026-07-03,38233.29,36
PAY-003971,HIST-003971,2026-07-03,107485.57,23
PAY-001387,HIST-001387,2026-07-03,52391.41,22
PAY-004026,HIST-004026,2026-07-03,12201.27,27
PAY-003485,HIST-003485,2026-07-03,95541.03,5
PAY-004131,HIST-004131,2026-07-03,310708.21,28
PAY-000472,HIST-000472,2026-07-03,47574.46,47
PAY-004265,HIST-004265,2026-07-03,24141.78,46
PAY-004647,HIST-004647,2026-07-03,52550.23,11
PAY-001093,HIST-001093,2026-07-03,61737.99,37
PAY-001504,HIST-001504,2026-07-03,7630.86,32
PAY-003562,HIST-003562,2026-07-04,38481.95,21
PAY-002901,HIST-002901,2026-07-04,52359.16,29
PAY-001928,HIST-001928,2026-07-04,39367.03,41
PAY-001429,HIST-001429,2026-07-04,33164.19,11
PAY-004157,HIST-004157,2026-07-04,23159.1,52
PAY-001220,HIST-001220,2026-07-04,12946.31,47
PAY-001047,HIST-001047,2026-07-04,167474.24,36
PAY-001461,HIST-001461,2026-07-04,53707.71,14
PAY-000986,HIST-000986,2026-07-04,46578.34,36
PAY-001450,HIST-001450,2026-07-04,15948.41,34
PAY-001705,HIST-001705,2026-07-04,36354.0,30
PAY-002171,HIST-002171,2026-07-05,40790.24,32
PAY-001812,HIST-001812,2026-07-05,17921.17,52
PAY-002984,HIST-002984,2026-07-05,76794.27,23
PAY-000352,HIST-000352,2026-07-05,7728.21,1
PAY-000380,HIST-000380,2026-07-05,64290.29,28
PAY-001874,HIST-001874,2026-07-05,8940.17,16
PAY-000629,HIST-000629,2026-07-05,13086.97,19
PAY-001011,HIST-001011,2026-07-05,13724.55,31
PAY-004756,HIST-004756,2026-07-05,103823.69,7
PAY-000928,HIST-000928,2026-07-05,39455.78,47
PAY-000725,HIST-000725,2026-07-05,142729.86,29
PAY-001876,HIST-001876,2026-07-05,36464.4,16
PAY-004745,HIST-004745,2026-07-06,66228.69,27
PAY-002359,HIST-002359,2026-07-06,47173.43,27
PAY-004639,HIST-004639,2026-07-06,31686.34,41
PAY-004612,HIST-004612,2026-07-06,27756.1,24
PAY-002041,HIST-002041,2026-07-06,100943.68,22
PAY-000707,HIST-000707,2026-07-06,72878.82,28
PAY-003690,HIST-003690,2026-07-06,21917.65,31
PAY-001043,HIST-001043,2026-07-06,15983.15,12
PAY-001003,HIST-001003,2026-07-07,282234.42,20
PAY-001295,HIST-001295,2026-07-07,15922.37,58
PAY-000509,HIST-000509,2026-07-07,121562.29,19
PAY-000006,HIST-000006,2026-07-07,83485.45,42
PAY-002398,HIST-002398,2026-07-07,57798.15,10
PAY-000058,HIST-000058,2026-07-07,21393.84,48
PAY-002144,HIST-002144,2026-07-07,150602.23,39
PAY-003162,HIST-003162,2026-07-07,12791.75,16
PAY-003034,HIST-003034,2026-07-07,27419.95,32
PAY-000932,HIST-000932,2026-07-07,47312.1,16
PAY-000502,HIST-000502,2026-07-07,119751.96,28
PAY-004194,HIST-004194,2026-07-08,273028.51,17
PAY-004251,HIST-004251,2026-07-08,13121.14,17
PAY-002771,HIST-002771,2026-07-08,36310.96,43
PAY-000811,HIST-000811,2026-07-08,179769.35,20
PAY-001158,HIST-001158,2026-07-08,77327.65,7
PAY-002737,HIST-002737,2026-07-08,19338.16,14
PAY-004698,HIST-004698,2026-07-08,90558.89,34
PAY-001789,HIST-001789,2026-07-08,24572.71,19
PAY-003897,HIST-003897,2026-07-08,57296.68,12
PAY-000374,HIST-000374,2026-07-08,23852.54,52
PAY-003953,HIST-003953,2026-07-09,20903.29,9
PAY-003186,HIST-003186,2026-07-09,84729.07,32
PAY-000230,HIST-000230,2026-07-09,63552.17,8
PAY-003205,HIST-003205,2026-07-09,48791.31,22
PAY-001821,HIST-001821,2026-07-09,33522.27,4
PAY-000497,HIST-000497,2026-07-09,20968.73,18
PAY-003721,HIST-003721,2026-07-09,88338.27,33
PAY-003021,HIST-003021,2026-07-10,29332.0,23
PAY-000908,HIST-000908,2026-07-10,45979.88,43
PAY-003369,HIST-003369,2026-07-10,20642.35,13
PAY-004577,HIST-004577,2026-07-10,44734.77,35
PAY-002652,HIST-002652,2026-07-10,58707.54,12
PAY-004121,HIST-004121,2026-07-10,59148.7,-5
PAY-001570,HIST-001570,2026-07-10,98336.99,15
PAY-001223,HIST-001223,2026-07-11,70047.99,23
PAY-001865,HIST-001865,2026-07-11,28577.74,30
PAY-000274,HIST-000274,2026-07-11,142876.62,13
PAY-002196,HIST-002196,2026-07-11,71110.84,21
PAY-003661,HIST-003661,2026-07-11,125901.86,10
PAY-001587,HIST-001587,2026-07-11,69086.98,-1
PAY-004400,HIST-004400,2026-07-11,105317.1,16
PAY-000770,HIST-000770,2026-07-11,48161.75,17
PAY-002190,HIST-002190,2026-07-11,95889.54,21
PAY-002617,HIST-002617,2026-07-11,123229.66,15
PAY-004570,HIST-004570,2026-07-12,42575.85,35
PAY-000632,HIST-000632,2026-07-12,122947.82,19
PAY-000040,HIST-000040,2026-07-12,26070.24,16
PAY-001221,HIST-001221,2026-07-12,22482.58,24
PAY-002474,HIST-002474,2026-07-12,208884.22,40
PAY-004344,HIST-004344,2026-07-12,50920.13,50
PAY-002770,HIST-002770,2026-07-12,36472.34,45
PAY-003455,HIST-003455,2026-07-12,30202.08,27
PAY-003635,HIST-003635,2026-07-13,38778.7,29
PAY-002051,HIST-002051,2026-07-13,145286.24,20
PAY-003644,HIST-003644,2026-07-13,47020.13,28
PAY-004189,HIST-004189,2026-07-13,76945.61,1
PAY-000796,HIST-000796,2026-07-13,17959.5,13
PAY-001618,HIST-001618,2026-07-13,39997.89,38
PAY-001088,HIST-001088,2026-07-13,76912.47,13
PAY-002304,HIST-002304,2026-07-13,38109.42,14
PAY-002616,HIST-002616,2026-07-13,36764.04,15
PAY-001555,HIST-001555,2026-07-14,45832.71,22
PAY-003631,HIST-003631,2026-07-14,30473.21,49
PAY-004316,HIST-004316,2026-07-14,25059.09,-2
PAY-003182,HIST-003182,2026-07-14,37552.88,26
PAY-002908,HIST-002908,2026-07-14,13236.6,33
PAY-004774,HIST-004774,2026-07-14,165080.79,21
PAY-001723,HIST-001723,2026-07-14,36764.78,23
PAY-004790,HIST-004790,2026-07-15,45656.16,27
PAY-002202,HIST-002202,2026-07-15,16134.23,15
PAY-003527,HIST-003527,2026-07-15,13058.57,24
PAY-001072,HIST-001072,2026-07-15,17005.45,52
PAY-001266,HIST-001266,2026-07-15,39375.73,19
PAY-004139,HIST-004139,2026-07-15,144439.19,24
PAY-000121,HIST-000121,2026-07-15,131008.57,26
PAY-002162,HIST-002162,2026-07-15,52647.79,26
PAY-000319,HIST-000319,2026-07-15,124621.52,37
PAY-001694,HIST-001694,2026-07-15,21682.78,34
PAY-002368,HIST-002368,2026-07-15,21470.79,12
PAY-003112,HIST-003112,2026-07-15,33256.84,31
PAY-003286,HIST-003286,2026-07-15,49244.15,17
PAY-002632,HIST-002632,2026-07-16,140397.94,41
PAY-003826,HIST-003826,2026-07-16,43696.17,18
PAY-002465,HIST-002465,2026-07-16,70283.7,18
PAY-002399,HIST-002399,2026-07-16,47361.33,31
PAY-001413,HIST-001413,2026-07-16,90214.58,23
PAY-000226,HIST-000226,2026-07-16,45615.88,26
PAY-000849,HIST-000849,2026-07-16,23670.04,43
PAY-002155,HIST-002155,2026-07-16,19686.42,17
PAY-000751,HIST-000751,2026-07-16,18409.48,26
PAY-004646,HIST-004646,2026-07-16,78222.16,21
PAY-003164,HIST-003164,2026-07-16,28215.63,27
PAY-002762,HIST-002762,2026-07-16,33072.54,18
PAY-000790,HIST-000790,2026-07-16,52672.88,24
PAY-003610,HIST-003610,2026-07-17,18483.62,41
PAY-002746,HIST-002746,2026-07-17,46519.63,36
PAY-001421,HIST-001421,2026-07-17,43030.9,15
PAY-004353,HIST-004353,2026-07-17,16500.47,11
PAY-002539,HIST-002539,2026-07-17,53622.67,10
PAY-001108,HIST-001108,2026-07-17,49908.01,52
PAY-000802,HIST-000802,2026-07-17,32135.58,18
PAY-003172,HIST-003172,2026-07-17,58886.2,37
PAY-002043,HIST-002043,2026-07-18,28353.25,39
PAY-004172,HIST-004172,2026-07-18,259436.31,25
PAY-000762,HIST-000762,2026-07-18,50955.71,49
PAY-003803,HIST-003803,2026-07-18,17069.01,27
PAY-002275,HIST-002275,2026-07-18,18413.8,28
PAY-002674,HIST-002674,2026-07-18,23378.84,40
PAY-001322,HIST-001322,2026-07-18,13637.36,17
PAY-002148,HIST-002148,2026-07-18,57543.17,47
PAY-002228,HIST-002228,2026-07-18,24748.31,29
PAY-003546,HIST-003546,2026-07-18,58611.53,44
PAY-000285,HIST-000285,2026-07-18,99628.15,35
PAY-002158,HIST-002158,2026-07-18,36575.22,21
PAY-004785,HIST-004785,2026-07-18,16584.6,30
PAY-004006,HIST-004006,2026-07-18,115552.43,41
PAY-004545,HIST-004545,2026-07-19,40866.96,35
PAY-002694,HIST-002694,2026-07-19,41327.57,37
PAY-002075,HIST-002075,2026-07-19,77228.4,39
PAY-003940,HIST-003940,2026-07-19,13025.99,17
PAY-002387,HIST-002387,2026-07-19,34821.44,18
PAY-001702,HIST-001702,2026-07-19,27847.46,40
PAY-001490,HIST-001490,2026-07-19,67670.21,56
PAY-004315,HIST-004315,2026-07-19,53469.71,29
PAY-000680,HIST-000680,2026-07-19,17670.75,47
PAY-002342,HIST-002342,2026-07-19,74540.54,28
PAY-004493,HIST-004493,2026-07-19,19395.68,22
PAY-003018,HIST-003018,2026-07-19,76987.09,31
PAY-003087,HIST-003087,2026-07-19,12649.55,25
PAY-004097,HIST-004097,2026-07-20,22706.93,17
PAY-004552,HIST-004552,2026-07-20,41246.94,29
PAY-001593,HIST-001593,2026-07-20,56041.44,34
PAY-001814,HIST-001814,2026-07-20,13856.29,35
PAY-002362,HIST-002362,2026-07-20,50805.3,20
PAY-000877,HIST-000877,2026-07-20,13806.71,23
PAY-001881,HIST-001881,2026-07-20,73450.8,42
PAY-002641,HIST-002641,2026-07-20,79104.3,33
PAY-001664,HIST-001664,2026-07-20,19748.16,6
PAY-002797,HIST-002797,2026-07-21,53807.09,45
PAY-004143,HIST-004143,2026-07-21,94667.0,36
PAY-000840,HIST-000840,2026-07-21,68004.4,49
PAY-001475,HIST-001475,2026-07-21,20256.81,44
PAY-004627,HIST-004627,2026-07-21,18016.28,7
PAY-000490,HIST-000490,2026-07-22,127687.11,51
PAY-003050,HIST-003050,2026-07-22,55456.5,37
PAY-004312,HIST-004312,2026-07-22,32975.13,48
PAY-004791,HIST-004791,2026-07-22,97857.12,27
PAY-001254,HIST-001254,2026-07-22,53299.01,35
PAY-003773,HIST-003773,2026-07-22,30205.1,27
PAY-001006,HIST-001006,2026-07-22,38480.72,47
PAY-002112,HIST-002112,2026-07-22,129097.35,32
PAY-003660,HIST-003660,2026-07-22,51477.67,23
PAY-002378,HIST-002378,2026-07-22,24632.18,44
PAY-001143,HIST-001143,2026-07-22,68515.54,23
PAY-003342,HIST-003342,2026-07-23,38785.1,53
PAY-003961,HIST-003961,2026-07-23,29288.92,19
PAY-003759,HIST-003759,2026-07-23,16682.18,27
PAY-002668,HIST-002668,2026-07-23,11348.09,25
